Fibre Radius in mm,Fibre Angle in Degrees,Fibre Youngs Modulus in N/mm^2,Buckling Load for first eigenmode in N,Buckling Load for second eigenmode in N,Buckling Load for third eigenmode in N
74.0860215834067,37.291123631275916,715880.5535789799,' 11515.,' 12088.,' 33305.'

98.07438466779669,19.82873595195849,339532.20166282164,' 5507.6,' 5964.6,' 16160.'

44.06016357101875,61.61491001855779,312579.15626750194,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

114.8569598180798,4.124395508797199,668901.3500758134,' 10203.,' 11571.,' 30037.'

115.12145913479627,39.13527117110152,613531.0151811456,' 9410.3,' 10691.,' 27676.'

125.73357257563848,38.48448868127615,181882.6287876192,' 11250.,' 30821.,' 51923.'

40.55579675627081,23.779016710302088,267056.4577440197,' 4272.5,' 4515.6,' 12453.'

77.56725194587251,14.336432929746563,599711.2870698518,' 9622.2,' 10161.,' 27809.'

62.538534645842674,67.08733713086295,531436.098915355,' 8442.9,' 8906.0,' 24582.'

94.02870114669614,80.11663680360918,720754.1092381859,' 11311.,' 12230.,' 32918.'

57.91817771480989,62.805034980350165,703014.2987166813,' 11254.,' 11745.,' 32636.'

126.51171141301081,4.002088585010545,462018.1187131122,' 25054.,' 68837.,'1.15814E+05'

41.06089928648076,55.56050794189542,763226.4057236006,' 12184.,' 12774.,' 35587.'

117.90716624473734,44.56387124126432,342653.7105156672,' 5464.5,' 6201.5,' 16254.'

65.90271707408483,5.591410680032157,562320.232371378,' 8977.9,' 9391.0,' 26267.'

48.93965033464458,43.76311076586535,273662.35169663857,' 4396.5,' 4618.6,' 12815.'

100.37350633122044,42.087683964601865,658180.7907444562,' 10332.,' 11339.,' 30168.'

119.46181242791874,16.8426676434506,609418.25050089,' 9385.0,' 10879.,' 27707.'

54.33560517959209,18.825702628980107,733216.0657814577,' 11720.,' 12328.,' 34176.'

41.27310047025622,19.706811623371596,776117.5513780023,' 12515.,' 13132.,' 36487.'

72.350710690341,4.660572362254065,740764.3984545704,' 11891.,' 12540.,' 34495.'

26.906668203888703,79.70499899414199,447772.81205747486,' 7202.8,' 7536.8,' 20908.'

98.58982563174217,37.17893234409505,310787.47712281905,' 5040.3,' 5464.8,' 14744.'

47.534234447122664,52.33253421631591,364928.45618310425,'-2095.5,' 3328.4,'-3378.7'

63.935409027298746,58.647791610805236,374554.29709393735,' 6017.4,' 6292.6,' 17523.'

124.35175363326277,80.96776908271015,428613.38257020706,' 23784.,' 64645.,'1.11212E+05'

82.82765695274685,18.60574902480401,82007.16196048925,' 1375.0,' 1467.1,' 4074.4'

42.11195316361299,49.42291804474134,98934.720510363,' 1381.9,' 1429.0,' 4117.0'

73.88730296219339,13.279061088818569,655562.8743651538,' 10526.,' 11167.,' 30468.'

83.42015382984636,50.844611219626415,505605.7405125392,' 7999.7,' 8483.9,' 23365.'

61.59782385784493,1.533018004692674,785197.4263094472,' 12584.,' 13184.,' 36374.'

83.76210391429197,46.52908207125005,74043.36298897717,' 1249.7,' 1334.1,' 3706.9'

100.73961273819025,74.4689486653599,634601.5065541138,' 9990.1,' 10905.,' 29080.'

120.79907105713889,56.29280355488952,656038.376019932,' 9918.3,' 11547.,' 29364.'

28.339945103326343,18.869107855781856,85259.85035649664,' 1357.3,' 1431.7,' 3956.3'

99.93722548684573,82.64492769016243,495966.9729184518,' 7867.3,' 8575.7,' 22944.'

57.841843250116185,4.713509605584015,173843.83744196693,' 2807.0,' 2932.6,' 8196.2'

45.074928016312356,64.26274819083392,488362.84159553866,' 7715.4,' 7839.6,' 22476.'

107.0230066028351,72.82333256613285,501571.03373849625,' 7883.3,' 8706.3,' 23099.'

75.28940003482916,41.804827539221435,162774.48103370742,' 2680.0,' 2836.6,' 7835.7'

52.387496926127156,80.0343387471812,521016.57552412857,' 8361.2,' 8800.6,' 24422.'

106.36509940415456,81.92674915913673,139073.00068600086,' 2395.1,' 2636.3,' 7164.6'

121.71462087535744,29.888099748843793,13185.126335409468,' 1471.8,' 3964.8,' 6863.1'

69.21118605948587,18.39520301174027,223005.3944165495,' 3615.5,' 3800.6,' 10544.'

94.86558583976324,27.062150326895374,101298.8016266026,' 1726.8,' 1877.9,' 5150.2'

65.16665211976671,6.673949284982441,629013.7896145083,' 10052.,' 10530.,' 29232.'

65.29292430916749,62.45469828829791,363926.53322061186,' 5786.0,' 6079.5,' 16933.'

26.568823084184405,45.84348762244656,408249.4809603732,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

79.27439625217339,23.613496246299725,178109.0554156138,' 2903.7,' 3079.9,' 8521.9'

118.043592712439,13.061982354777983,529745.6000615365,' 8148.7,' 9382.6,' 23967.'

118.14000906332183,83.81684965874791,514868.88715072017,' 7895.0,' 9032.8,' 23484.'

91.29110337508037,75.90702241135304,413028.9006876416,' 6602.3,' 7097.1,' 19318.'

53.71464148921837,75.68836222600562,211858.155799557,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

66.37911547648466,67.30763430805342,440900.0699065405,' 7122.0,' 7446.2,' 20721.'

40.49896380432432,73.29624016551398,30509.393950511665,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

62.502118380878855,71.06501918451012,349935.72666973074,' 5594.6,' 5885.7,' 16295.'

119.57306582946477,20.801021839141274,747509.9759267941,' 11260.,' 12954.,' 33068.'

110.95538969950752,38.543176065885596,425019.59410422004,' 6640.8,' 7361.2,' 19663.'

64.07303239671003,89.1235492193198,642096.8377214365,' 10258.,' 10741.,' 29737.'

90.37590384896302,83.21384630678844,174852.30645516363,' 2891.2,' 3108.9,' 8494.7'

45.182957097487815,30.579026625229535,564465.2025690918,' 9016.1,' 9499.0,' 26316.'

107.46691614341188,26.618864250192466,265493.3897181066,' 4351.3,' 4810.9,' 12852.'

40.89085109140194,46.1441302081183,595899.8328144697,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

83.56980745489109,68.53687675144374,745537.3820657254,' 11733.,' 12509.,' 34126.'

123.69279227627766,82.33089369365193,419543.80031663255,' 23385.,' 62788.,'1.07958E+05'

115.33106343183171,32.05547047544683,738654.6931346442,' 11243.,' 12811.,' 33041.'

102.18181987760002,16.209548971764466,564920.1358921975,' 8889.1,' 9699.6,' 25984.'

87.69464084439886,52.4289794422574,579645.6677455996,' 9172.5,' 9793.3,' 26764.'

39.91489616755395,2.237708999618778,102445.0591899482,' 1641.3,' 1735.5,' 4836.9'

70.41967474150026,46.91559790806987,573590.5900883673,' 9196.3,' 9665.0,' 26663.'

64.47740501968599,16.404834052172607,543458.8415980163,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

91.42241851477279,64.4387507653625,207095.93518954772,' 3393.1,' 3640.9,' 9952.0'

95.52081103206652,59.158138920842994,250960.17431935942,' 4090.5,' 4395.3,' 12003.'

108.28740270956322,42.41362179080735,435595.2830758443,' 6891.3,' 7597.1,' 20295.'

72.27384182893451,46.29690213792724,132321.27190707155,' 2171.5,' 2284.7,' 6350.8'

37.75525646186047,0.372198728896878,229555.4657366768,' 3685.7,' 3854.4,' 10825.'

52.74495363211605,34.845332033775634,243011.804249952,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

81.15976446984993,73.25419838740737,405342.1565306931,' 6488.5,' 6875.1,' 18882.'

76.18730979184278,36.679145738436766,35570.06129314045,' 610.16,' 648.41,' 1806.8'

93.17228942880892,21.907559950400323,46589.760477429394,' 836.92,' 904.54,' 2510.0'

122.38065692720747,29.218529338563652,286286.6914550035,' 17156.,' 46676.,' 77808.'

31.185502396916252,48.26907859992025,135192.00234260107,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

81.64916024207886,18.955972347607428,439411.45109935687,' 7001.4,' 7413.8,' 20375.'

47.95349010962927,71.9590815160439,193574.15513751612,' 3108.6,' 3257.1,' 9100.0'

41.25262287284809,54.31170556685388,145127.6873877803,' 2325.2,' 2441.5,' 6777.4'

28.277409040992598,49.38125756613097,610271.8932358751,' 9715.8,' 10261.,' 28362.'

67.1862376528667,16.746222400589204,493825.1579763112,' 7924.2,' 8367.7,' 23092.'

54.78006393412968,48.68020450444075,270128.5706988773,' 4360.3,' 4536.3,' 12722.'

120.66852379100689,14.464917856647936,159062.93832904863,' 2825.8,' 3246.0,' 8485.4'

33.43056877910909,57.44600937446739,434727.9416503513,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

111.65024857740723,83.32060918908319,234666.0665356593,' 3881.1,' 4314.2,' 11544.'

99.79644483414667,57.86635370231778,715544.1631936451,' 11184.,' 12253.,' 32703.'

84.81777548768076,41.1850588194372,542020.3947184017,' 8596.6,' 9209.0,' 25147.'

82.39870819206912,85.18115227882114,597773.0013042293,' 9423.9,' 10020.,' 27580.'

77.38817388810959,24.53181846162321,191387.74514268074,' 3118.5,' 3293.2,' 9129.1'

125.9932185132424,16.94655878219803,293144.36958013516,' 16953.,' 46004.,' 79218.'

71.96702125140295,12.619399398287005,235661.31055938668,' 3830.8,' 4019.5,' 11169.'

118.68832456984856,73.86504381251888,326131.70609820884,' 5277.8,' 5945.0,' 15714.'

86.57719435811987,45.52359706304736,490023.41614070814,' 7776.7,' 8277.3,' 22695.'

110.72459808813309,54.32507308243659,345889.6247018054,' 5480.1,' 6088.2,' 16293.'

49.34910073983685,82.18991693157582,312981.0270650854,' 5009.8,' 5275.3,' 14601.'

92.01521427578523,15.685149529177638,729442.1438426977,' 11522.,' 12366.,' 33325.'

30.563781015183928,62.72426282565526,76777.67980518362,' 1233.1,' 1289.1,' 3596.5'

57.946943266636744,12.837996790232657,500332.46633781656,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

108.24424277588903,54.76914482883335,153715.84338231155,' 2641.9,' 2916.4,' 7933.7'

114.78481365748183,80.41629857332637,590653.822979643,' 9074.5,' 10318.,' 26697.'

37.41034172107464,46.08239831567954,25902.50421406814,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

43.974206130268755,41.511651871795905,568461.3960779744,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

61.2356235302601,38.28433035917501,201636.15428391442,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

72.10264951779928,56.532307016197585,224672.24544431843,' 3672.0,' 3845.1,' 10738.'

62.95850755912912,70.53873056900855,317404.9018973644,' 5061.9,' 5322.7,' 14780.'

71.7103524666764,62.530623229175895,194698.12978833204,' 3181.4,' 3336.0,' 9255.4'

30.21357903160638,34.68301125772331,264792.4375333821,' 4243.1,' 4477.1,' 12337.'

125.80373127658474,41.70104159378585,110090.62630317318,' 7625.3,' 20707.,' 34611.'

58.46568868478182,76.79376701588038,443319.3348711295,' 7101.8,' 7417.7,' 20619.'

60.97390838445619,32.86007728359729,505920.46187055134,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

41.65098586282565,12.872449374939352,645994.1880728638,' 10266.,' 10846.,' 29877.'

70.46935094089488,55.64281483044064,662258.2381525771,' 10650.,' 11163.,' 30811.'

107.18395805346093,21.425564359018402,609845.6386030347,' 9477.9,' 10554.,' 27872.'

105.13951830754654,64.60445660824617,610677.4442797677,' 9524.9,' 10511.,' 27865.'

87.32146990887989,29.16902638118748,543938.391323355,' 8613.3,' 9224.4,' 25115.'

76.8246479625725,50.88970416858664,571941.6633540953,' 9165.2,' 9683.0,' 26667.'

55.75259329110896,40.0654182830572,313626.0994427569,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

121.83689793870097,52.5579526900127,93942.36159560809,' 6987.9,' 18801.,' 31700.'

82.29564285688639,79.14445629031319,516271.8369614548,' 8156.7,' 8688.2,' 23961.'

86.86563781394116,36.475554588902305,494451.15126314986,' 7891.8,' 8357.8,' 22987.'

56.48695696494409,17.3056871125049,508958.0325742194,' 8196.8,' 8599.5,' 23834.'

85.94585702804628,4.6068254595432485,321370.70048885926,' 5163.0,' 5498.9,' 15082.'

62.74870335446472,2.707557791504135,631769.8087839875,' 9982.3,' 10499.,' 29153.'

51.117110950494606,25.015924715372183,502708.6191816572,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

70.69841526075965,42.85783475035656,284410.8514640483,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

55.89029866312684,23.546689489736192,164690.11277253946,' 2648.1,' 2778.5,' 7753.6'

87.52294070108223,43.538580690692456,663577.487745052,' 10526.,' 11258.,' 30481.'

103.10069344274781,70.0097760817128,201049.41387123684,' 3346.9,' 3644.3,' 9944.0'

105.96718539145526,21.54046349082801,631423.6881785576,' 9835.6,' 10881.,' 28825.'

92.80813272795862,13.43134426816545,173000.11336185946,' 2869.2,' 3088.5,' 8449.9'

118.59685480927534,9.172063499779261,189612.01488908794,' 3238.0,' 3688.8,' 9734.9'

108.50420766757185,17.496674870822893,329158.75708092056,' 5318.9,' 5865.5,' 15749.'

119.33906086426607,10.641024900626618,347208.1485205927,' 5587.2,' 6323.0,' 16606.'

98.49967286456265,49.713403686331034,339099.9287088117,' 5478.6,' 5951.3,' 16114.'

42.22010301516643,33.295580927770985,37322.59467567003,' 600.00,' 630.60,' 1759.8'

66.83249394254015,30.988097932218896,508132.81167975947,' 8157.1,' 8555.5,' 23728.'

109.34612483864609,63.570599206497555,127409.4130991881,' 2244.3,' 2471.0,' 6706.1'

78.97425827920077,79.76568429248582,118181.63285248971,' 1950.6,' 2075.9,' 5735.7'

63.087886413178,51.117552448631045,204273.60062360592,' 3270.6,' 3441.8,' 9624.0'

111.39885758043931,83.9119203734237,420509.2295543996,' 6697.1,' 7421.5,' 19633.'

77.95643855413326,70.10675435605322,535363.2494264563,' 8544.9,' 9029.7,' 24790.'

47.72190226172454,50.235689919431415,472303.77667390066,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

104.97586073956643,43.299381382795396,503329.786776148,' 7978.1,' 8758.1,' 23400.'

27.85607948005975,40.718714338310456,700442.8776916337,' 11260.,' 11818.,' 32725.'

119.68612191918706,8.100950988594013,279097.9892767453,' 4615.4,' 5224.4,' 13764.'

104.28644164088848,78.39983446942583,43475.032542388755,' 836.46,' 926.06,' 2519.1'

120.50110831075993,53.51444608471453,563370.9957804938,' 8594.1,' 9939.5,' 25448.'

48.06629335616398,52.722750360886046,263483.7516268522,' 4212.3,' 4426.0,' 12258.'

82.14768155799925,62.257123715970316,680716.5522692528,' 10827.,' 11444.,' 31347.'

40.76813630274394,82.94036039984346,227641.18112431842,' 3662.6,' 3862.6,' 10654.'

32.277350843646154,69.04356386486555,116996.33604922221,' 1847.4,' 1878.4,' 5394.0'

107.97507188957368,30.16052401821531,734500.5307087775,' 11310.,' 12643.,' 33079.'

125.42386263070264,0.9555927574029757,91834.9279041643,' 6675.5,' 17978.,' 30391.'

68.21653783673901,54.726859306955,772118.3387917099,' 12370.,' 12966.,' 35883.'

48.97292866509544,74.5302598467898,702644.2677686767,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

100.10843629271142,46.69042760286708,366184.55704007484,' 5867.0,' 6396.3,' 17236.'

92.43607758364757,10.961823186282547,566349.0009913612,' 9025.5,' 9667.8,' 26241.'

109.6948735451731,58.44223441756752,271650.66147787956,' 4428.0,' 4909.5,' 13130.'

101.36108987099269,77.62926021960338,372110.72088640975,' 5967.8,' 6536.8,' 17520.'

106.40826177241998,75.94984718962591,559620.7921767794,' 8778.5,' 9688.4,' 25697.'

105.07374428462381,42.14868963667558,161842.78330099504,' 2763.7,' 3013.8,' 8197.9'

88.58901508862002,68.88516459834244,469406.6324248742,' 7484.0,' 7996.4,' 21773.'

50.97143749465069,58.40873987232102,679100.034325396,' 10854.,' 11368.,' 31583.'

52.24780154245007,82.47348268525953,764976.5733717822,' 12267.,' 12796.,' 35675.'

29.884356469030493,82.35319171403593,503889.84981018165,' 8059.2,' 8518.9,' 23520.'

47.75334474006819,72.57507155333903,581615.4760001063,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

106.14959291262896,40.34202936444058,550205.2942322808,' 8571.3,' 9489.6,' 25188.'

109.83485386648184,73.66743152763182,408734.32915342663,' 6474.3,' 7157.0,' 19041.'

113.23409958269501,69.51275349642913,496648.60079897597,' 7697.5,' 8691.2,' 22815.'

61.63258331731375,14.547534162771608,706889.0534930548,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

31.855701713218927,70.71416384190832,465662.2779968783,' 7434.4,' 7817.2,' 21612.'

124.9135458765483,74.2195411681566,184401.10110363236,' 11625.,' 31535.,' 54183.'

115.46004431416377,71.21871163370743,431200.875954549,' 6826.8,' 7674.4,' 20076.'

109.64814556423526,5.310177822182202,250459.4101018362,' 4125.9,' 4549.4,' 12189.'

66.97834177814264,64.63634750037798,67936.728566206,' 1114.5,' 1182.1,' 3293.3'

38.288649957199546,13.825200824932956,482514.35642853717,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

108.56916271967297,29.647586637499156,586507.3814342843,' 9182.6,' 10149.,' 27030.'

116.03356359487854,89.30922959920446,487102.96390095836,' 7588.3,' 8625.6,' 22464.'

97.57763185900754,77.1899592263375,622376.7207386096,' 9828.1,' 10684.,' 28607.'

94.63071712604248,18.70781505713683,708411.9071884352,' 11184.,' 12125.,' 32544.'

67.16797969508168,82.11673910294932,614987.5165433896,' 9849.6,' 10329.,' 28613.'

25.739014121559883,10.1887971342472,633661.8315426069,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

92.21306975289876,39.33531134416766,190002.9884927784,' 3129.3,' 3350.0,' 9188.7'

73.13589487923855,71.11152924158682,338658.307518776,' 5463.7,' 5740.7,' 15895.'

69.5049389771134,49.47824614642612,378025.00518060004,' 6120.7,' 6399.7,' 17745.'

34.58854529188334,12.337423296115784,259587.29722183404,' 4180.3,' 4400.7,' 12115.'

60.92862727992301,3.3461167499471864,639657.8638238072,' 10322.,' 10757.,' 29978.'

38.49961672180035,80.62937280814533,110525.93279391831,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

81.91070600105446,69.31204651684116,470732.04874707997,' 7522.5,' 7985.1,' 21919.'
